Date,Close,High,Low,Open,Volume,ret_1,ret_3,ema_3,ret_5,ema_5,ret_10,ema_10,ret_15,ema_15,ret_20,ema_20,price_ma20_ratio,vol_20,volume_ratio_20,volume_zscore_20,vol_60,volume_ratio_60,volume_zscore_60,vol_120,volume_ratio_120,volume_zscore_120
2000-07-10,93.33448028564453,94.00524171657075,93.13719751184271,93.35420856302471,2816100,-0.0016880711245421676,0.02225541108105311,93.01596437248813,0.017637894363125906,92.73327298146981,0.024025584030154423,92.44937319698921,0.008527133572331147,92.31958171479127,0.010901273169017012,92.19459974187825,1.0098695244430775,0.010883645937424106,0.5652764758190296,-1.2714585804959255,0.01640980672990932,0.3712540563272773,-1.0272688535461658,0.015744122773236276,0.3240757523187107,-1.3338445819560911
2000-07-11,93.53177642822266,94.1433531144228,92.90047146182249,93.09775426382255,5431600,0.0021138612651434574,0.01650964164531432,93.27387040035539,0.005941170717105537,92.99944079705409,0.01314257658466067,92.6461737844862,-0.002104718388402871,92.47110605397019,0.025056763428924933,92.32194990248247,1.0107540617616277,0.010491798674805217,1.0714387866916397,0.2158691907079992,0.016304227089264742,0.7269140613760324,-0.44260208182914484,0.015728422933955055,0.6255022048791499,-0.7378344240499495
2000-07-12,94.14332580566406,94.7746305889376,93.8671299629819,94.24196717805056,5883000,0.0065384129415173575,0.006963395394387728,93.70859810300973,0.031114374103487163,93.38073579992408,0.027340654246496232,92.91838324288217,0.008026929179219211,92.68013352293192,0.012753605869652684,92.49541427421406,1.0167115016391153,0.009749888546233145,1.1682679132427527,0.5126978549107445,0.01444417925510108,0.8313096978359523,-0.33319402266272413,0.015673428651646327,0.6774314642330465,-0.6356389093884197
2000-07-13,94.55760955810547,94.93244673348707,94.18277238272387,94.68584332863075,5356000,0.004400564234331217,0.013104795448773299,94.1331038305576,0.027658465147509803,93.77302705265122,0.02898151971073948,93.21642439110458,0.012890849967894136,92.91481802732862,0.01548971773906116,92.69181382506086,1.0203908948864098,0.009783441970675905,1.0749763920653255,0.2302219388438708,0.013775330270615779,0.7914395673975957,-0.4995621295001761,0.015675829971855293,0.6172735165535946,-0.7527069580997768
2000-07-14,95.48487091064453,95.48487091064453,94.48859281539916,94.97193565368651,5341900,0.00980631127280418,0.02088161432409774,94.80898737060107,0.021312652789164943,94.34364167198233,0.04898193695577646,93.6288692128391,0.03862682492579639,93.23607463774312,0.02328570278060882,92.95781926178311,1.029190566790588,0.009986329083632192,1.077980494282076,0.23981755806585153,0.013421569242076974,0.8006492844681323,-0.47951125760224317,0.015472192087175088,0.6171629267841825,-0.7493868858734719
2000-07-17,95.32710266113281,95.94854383121263,95.12981974999637,95.317238515576,4208300,-0.0016522853097781232,0.012574198386748892,95.06804501586694,0.02134926309537466,94.67146200169915,0.03936371350570722,93.93763893071068,0.0458877756400089,93.49745314066683,0.030058444685790775,93.18346529981642,1.0259519690187109,0.009766030678996621,0.8610350097903013,-0.4211165042271743,0.013359287807316244,0.6344614020778335,-0.8684162609984906,0.015443034776587782,0.48889436196747366,-0.9911495558067972
2000-07-18,94.54776000976562,95.09028758415657,94.28142829142827,95.09028758415657,4262100,-0.008175457237356576,-0.00010416452346750926,94.80790251281628,0.010862442908081027,94.63022800438799,0.01686814925290836,94.0485700359934,0.024147779980557615,93.62874149930418,0.008734862136346555,93.3133981293354,1.0171162358083727,0.009617499648534181,0.8796450131572159,-0.36045025236728884,0.01340199072573274,0.6495507836362356,-0.8221164592804249,0.015444219555760232,0.4955743911953697,-0.9758958184686951
2000-07-19,93.78825378417969,94.63656992063734,93.59097096174767,94.36037396923253,8506800,-0.008033043040971966,-0.017768439233190714,94.29807814849798,-0.0037716111943754127,94.34956993098523,0.027225411587437076,94.00123980839089,0.023465924734503263,93.64868053491362,0.004225043528894856,93.3586224774158,1.0087315988391172,0.009766834524754624,1.719730157542873,1.9991199661311472,0.01336514477439814,1.311056678681073,0.7520270085050931,0.015458868555072749,0.9914464800656628,-0.01652858458613085
2000-07-20,95.09033966064453,95.09033966064453,93.94609905891893,94.06446877633883,4538900,0.013883251088789184,-0.002483690302955366,94.69420890457125,0.005633921003594056,94.596493174205,0.03344821175882573,94.1992579633461,0.03477872030694784,93.82888792562999,0.01859739700187668,93.52354792343759,1.0217820880876831,0.010227500907484437,0.9045624712896229,-0.2765575695422232,0.012379694264057342,0.7171453226922219,-0.715577512171503,0.015224731798181878,0.5328152060522442,-0.8954006477086355
2000-07-21,93.2358627319336,94.53792937186327,93.23586273193361,94.53792937186327,5656900,-0.0195022642187328,-0.013875498242333029,93.96503581825243,-0.023553555209972266,94.14294969344786,-0.002742891164947747,94.02409519399836,0.024274682989424923,93.75475977641794,0.014163470662348354,93.49614933377055,1.001154637323281,0.0106218986412536,1.1483514866207682,0.4456351366248321,0.012555259671281176,0.8986502533406091,-0.2555411858259115,0.01514735083399093,0.6673930214490955,-0.6338905792883958
2000-07-24,92.70310974121094,93.97558273084876,92.52555537056381,93.51196854082568,5628500,-0.005714035083843161,-0.011570148703971217,93.33407277973168,-0.027526200279574198,93.66300304270223,-0.006764601275984217,93.78391602076428,0.010753979764427157,93.62330352201707,0.017098459257783638,93.42062175352677,0.9946018084503421,0.010507873218675974,1.1337804532906022,0.4031748994950474,0.012570665896807874,0.9183732575015711,-0.22962666897532324,0.015134327333401896,0.6658698285707074,-0.6339640090882123
2000-07-25,92.99913024902344,93.334511075123,92.66374942292386,93.27532622345838,4757100,0.0031932101160239146,-0.02199181766606506,93.16660151437756,-0.016379338448443748,93.44171211147597,-0.005694815169131062,93.64122769862958,0.00021252167885243978,93.54528186289286,0.007372916871033697,93.38047970547883,0.9974135908685168,0.010143679837025346,0.9625558081444229,-0.1123660272794736,0.012547851261974649,0.7846978611095838,-0.6047698992585187,0.01513629162114241,0.5635853558557384,-0.825351491401478
2000-07-26,92.09162902832031,92.90048866631541,91.94366689941876,92.78211896319418,12062500,-0.009758168901936148,-0.01227246329991194,92.62911527134894,-0.018089949299659125,92.99168441709075,-0.02179333223875024,93.35948248584607,0.008642955972498756,93.3635752585713,0.004951478046127278,93.25773202193993,0.9874403974098958,0.010253537416890226,2.2600357296425817,2.9537278314161672,0.01249320872778647,1.964180938584031,2.5880323243764956,0.015105380981761002,1.423361776969092,0.8017203389069983
2000-07-27,91.77593994140625,92.56507098131517,91.34191786945635,92.13104890936526,7652600,-0.003427988952361627,-0.010001496199997684,92.2025276063776,-0.0348552726919118,92.58643625852926,-0.02941772354122263,93.07156565958428,-0.002572907474996833,93.16512084392568,-0.0012887741651382845,93.116608966651,0.9841179473269626,0.010268098947238789,1.4034901101319566,0.942208087003806,0.01222498372387839,1.2520789310715217,0.6828159530460735,0.015103742670207658,0.9005832973255096,-0.18924670301149416
2000-07-28,89.70446014404297,92.11130952551937,89.33948708209778,91.99293988380742,6229500,-0.022571055100997106,-0.035426891586602394,90.95349387521028,-0.03787601127308615,91.6257775537005,-0.06053745176040415,92.45936465675858,-0.04051501266134949,92.73253825644034,-0.014520756450219108,92.7916424121169,0.962587523912683,0.011272834835379372,1.143711651373115,0.3355455607465394,0.012197686485184149,1.0373460681622708,0.10741138670790858,0.01524679193396127,0.7328324197517915,-0.5089664465146921
2000-07-31,90.27664184570312,90.98686018190183,89.6847932322042,90.23718527146987,5265500,0.00637852009522577,-0.019708492528230037,90.6150678604567,-0.02617461164227952,91.17606565103472,-0.052980324319548244,92.0625059638394,-0.03276215210694988,92.42555120509819,-0.015702113121795147,92.55211854864892,0.9694765088705813,0.011229423235446576,0.9862324534253105,-0.032152309670334014,0.012186781819119275,0.8785213989604456,-0.34834518091446315,0.015207350079480363,0.6192286034104713,-0.7259639545719776
2000-08-01,90.8289794921875,91.36164292535193,90.35550088493022,90.67115328976841,3946600,0.0061182786066456,-0.010318177616304824,90.7220236763221,-0.02333517260887208,91.06037026475232,-0.03933229636740221,91.83822842353905,-0.028897098283055866,92.22597974098436,-0.023127610160078915,92.38801006708117,0.97653559021022,0.010832998396369519,0.7222246113783408,-0.7147194818534027,0.012112112776555363,0.665718676254527,-0.9473163506359691,0.01509247395954642,0.46621016806195736,-1.0087723250640728
2000-08-02,91.2827377319336,91.79567293423104,90.67116114457895,90.82898736067047,7439800,0.004995743013771481,0.01759419303517684,91.00238070412784,-0.008783548569196942,91.13449275381275,-0.026714603920568236,91.73723011597441,-0.03038545801574355,92.10807448985301,-0.00021650842026399442,92.28274603516235,0.9814245401918577,0.010141591741281255,1.3054376272682369,0.8424372865828409,0.01208559879382382,1.2466309479425428,0.7016342586952737,0.015097785665958837,0.878212686835476,-0.2304286063755041
2000-08-03,91.91404724121094,92.05214518726984,90.0398608304114,90.19768705447872,4607100,0.006915979132125605,0.018137641831055262,91.4582139726694,0.0015048312214820392,91.39434424961215,-0.033402892773009785,91.76937868419922,-0.02795716102859036,92.08382108377275,-0.0010719480450132046,92.24763186430984,0.9882644520203848,0.010108735117224951,0.818126607094657,-0.49254340604559577,0.012064039211416194,0.7741674212035267,-0.6385435398974908,0.014989196156276167,0.5466528473801398,-0.8510542835403244
2000-08-04,92.40723419189453,92.62424520301983,91.795657705996,92.3677776444172,3686600,0.005365740770715055,0.017376113972994434,91.93272408228196,0.03012976214907903,91.73197423037294,-0.008887444334820915,91.8853524128711,-0.03223166863397742,92.12424772228798,-0.011605958207223765,92.26283208598457,0.9941471438527145,0.009475462673281814,0.6508977077510607,-0.9686361791446321,0.011688006988669689,0.6311680529597238,-1.0531260036093517,0.01498780025375876,0.43953589574942026,-1.0422754760865591
2000-08-07,93.51204681396484,93.70932961315043,92.4072631385256,92.62427421762973,4159800,0.011955910505621725,0.02442202257975623,92.7223854481234,0.03583878290235387,92.32533175823691,0.008726105035873344,92.18111503125178,-0.01904029175857891,92.29772260874759,0.0019024751386291783,92.38180491722079,1.0059369951271215,0.0098713895865366,0.725834946619776,-0.8003328634776802,0.0114256454132748,0.7181898673385441,-0.7961185766559904,0.014991792356788316,0.4993859918095559,-0.9226267581622448
2000-08-08,93.86714935302734,93.94606246723754,93.11747476803049,93.11747476803049,3658700,0.003797398850320821,0.021249223273683837,93.29476740057538,0.03344934488778617,92.8392709565004,0.009333626042304033,92.48766672612005,-0.007198591026037926,92.49390095178256,0.0035856575980042216,92.5232662920595,1.009574826625625,0.009896239949117125,0.648428597000218,-0.9836026095393384,0.01135771948227742,0.6358872098385501,-1.0127969398156365,0.014928282537620935,0.4415196892012895,-1.0194702709415921
2000-08-09,93.07804107666016,94.2025532304053,93.03858450986208,94.15323252190771,5383800,-0.008406650056021259,0.007259246428397814,93.18640423861777,0.01966750109970139,92.91886099655366,0.010711202079360493,92.59500751712734,-0.007572512322852609,92.56691846739227,-0.011315562944981594,92.57610198583099,1.0016615121423098,0.009958536785992145,0.9584063943604304,-0.11585559442475028,0.011207971471221347,0.9331643575980293,-0.18700774494870198,0.014941915894533444,0.6511398394101789,-0.6343927895987267
2000-08-10,92.62428283691406,93.34436512094972,92.34808689235244,93.1372181625285,4193400,-0.004875029969446554,-0.009493578713092643,92.90534353776592,0.007727171384796616,92.8206682766738,0.00924363069503209,92.6003303025431,-0.02593383126541826,92.5740890135825,-0.02044601941849411,92.58069063831509,0.9978163877220515,0.00993320131948556,0.7543008857198362,-0.669150952320455,0.011159952001501513,0.7353288016055398,-0.7373900710898712,0.014811371028763641,0.5098479538420668,-0.8839383926025693
2000-08-11,93.05831909179688,93.433156501749,91.89435029247188,92.56511197343883,5089400,0.004685987751689602,-0.008616755348439531,92.9818313147814,0.007045821743244529,92.89988521504816,0.03738787282559253,92.68360099149832,-0.0019042419401125166,92.6346177733593,-0.025412945482415128,92.62617906245622,1.0038041445972934,0.009703757310974049,0.9175554091220087,-0.22378372986664882,0.011088365641223607,0.894583965020983,-0.29280214951171946,0.014812267131890166,0.625969993766211,-0.6747812159655158
2000-08-14,94.24198150634766,94.41953600363824,92.8412738054997,93.29502418746453,2966700,0.012719576563414714,0.012504994907755584,93.61190641056453,0.007805782433946362,93.34725064548132,0.0439243150783335,92.96694290328911,0.01660000154722563,92.83553823998284,-0.011383133699578885,92.7800650094935,1.0171674063067149,0.010191598184203643,0.5409130814104545,-1.1965996551027622,0.011075373109290493,0.5235528485366862,-1.3036442329756015,0.014818145947459898,0.36834415539065096,-1.1265283356555664
2000-08-15,94.16307067871094,94.57736451576372,93.78823339756794,94.28144034644029,5564600,-0.0008373213972735494,0.016613222738860678,93.88748854463773,0.003152554729990209,93.61919065655786,0.03670735050821761,93.18442068063852,0.01251560553922193,93.00147979482385,-0.004068730248235952,92.91177983513326,1.0165267416244796,0.010032438831693701,1.002677602914731,0.00712894323118626,0.010865086932059174,0.9847838628954904,-0.041577323185928494,0.014692184107681337,0.6994453370572729,-0.5386347953239738
2000-08-16,93.82770538330078,94.65629319366636,93.33449835332128,94.26172756968275,5191600,-0.0035615373733344224,0.008267786255035992,93.85759696396926,0.00805414787385983,93.68869556547217,0.027880053935727567,93.30138153566801,0.018851619558674315,93.10475799338347,0.00042064541698239033,92.99901083972064,1.0128847745019507,0.009896557356023584,0.9642680693464686,-0.0978861057424642,0.010824178759793851,0.9343375716509642,-0.1868041616498057,0.014692030265941219,0.6562510665533504,-0.6124999435838278
2000-08-17,94.81409454345703,94.97192075160261,93.65012625838338,93.86713729458354,5652200,0.01051277078690882,0.006070681324445992,94.33584575371314,0.02364187488931635,94.06382855813379,0.0315517310932405,93.57642026435693,0.033104042344763496,93.31842506214267,-0.002905080770279622,93.1718759543622,1.023685637092995,0.009675138155932373,1.0390751602356403,0.10867411442677485,0.010688859523566345,1.024382287198695,0.06981051184023589,0.014603568847496555,0.7203512416443105,-0.49692785639910586
2000-08-18,94.49850463867188,94.93252699818143,94.20258030264263,94.93252699818143,4626400,-0.0033285125624493705,0.003562266582251228,94.41717519619252,0.015476161195801641,94.20872058497983,0.022631025212101585,93.74407196877782,0.05344265476801113,93.46593500920882,0.013542448900468296,93.29822154334408,1.0195833156712601,0.008582349537478448,0.8586297261382448,-0.38795412168682114,0.01052749370367695,0.8551442076197864,-0.43872194426790495,0.014586805838832205,0.5918901050889385,-0.7208468398683722
2000-08-21,95.01141357421875,95.14951155906499,94.3209236499875,94.71548932097679,2380600,0.005427693671006262,0.012615764033473198,94.71429438520563,0.008164430072167717,94.47628491472614,0.01603394227095456,93.97449771522162,0.052447362149426136,93.65911982983506,0.024899961171223284,93.46138268914167,1.0238423495341866,0.008504813293932927,0.4555540140363299,-1.3719916141905284,0.010261147672293651,0.4481739631372554,-1.6393354420073447,0.014580945070341137,0.30603216705830555,-1.2125083024325594
2000-08-22,94.85354614257812,95.52430749217207,94.75490476763784,95.0508288924587,3075300,-0.0016615628133698213,0.00041609424538679995,94.78392026389187,0.007332762821882888,94.60203865734347,0.010508434487991325,94.1343247020137,0.04430927962519715,93.80842311892795,0.019940142328096266,93.59396968470705,1.0211209093642264,0.008516157193735165,0.5981171358915987,-0.971417926257144,0.010269440025268334,0.5821346577997331,-1.2194885732310057,0.01458273087629598,0.3972633058383613,-1.0431673318818504
2000-08-23,95.22840118408203,95.50459708558962,94.24198725012634,94.57736798767128,5483200,0.003951934922290068,0.007723895189675423,95.00616072398695,0.014928381708357863,94.81082616625633,0.023102764976014267,94.3332476987534,0.04322463973128765,93.9859203770722,0.03406142543962476,93.74962982750466,1.0234283514134312,0.008146487615913677,1.1393259874456383,0.4869723675005722,0.009430721055917766,1.037540319986477,0.10958894915883693,0.014492431035658114,0.7139130165891162,-0.4933948036773124
2000-08-24,95.52429962158203,95.64266926175748,95.01136451415512,95.42565825476916,4529000,0.003107249873155027,0.005398151949003838,95.2652301727845,0.007490501085779977,95.04865065136491,0.03130946546462443,94.54980259381314,0.03927857045503247,94.17821778263593,0.04084250929567057,93.91864599836917,1.0245447627669588,0.008060255625611686,0.9726210085278826,-0.10587362957176559,0.009433368063990427,0.8611333026366702,-0.4034973298436901,0.014462062520481033,0.5944737177162094,-0.6950517762029537
2000-08-25,95.48487091064453,95.72161026000975,95.28758811950684,95.42568607330321,2822200,-0.0004127610575915819,0.006655784561996558,95.37505054171451,0.010437903496401058,95.19405740445812,0.026075603369259293,94.7198150150552,0.03330514916569105,94.341549423637,0.06443838753747211,94.06781027572873,1.0209570197892741,0.005667963841748194,0.629095265958929,-1.3740972721562073,0.009183811404001582,0.5472535037158052,-1.3188845845417378,0.014343185641119272,0.37756000519966654,-1.0779553294031716
2000-08-28,95.81033325195312,96.53041503177322,95.48481683093856,95.48481683093856,5518700,0.0034085226089184406,0.006110908727178899,95.59269189683383,0.008408670576301791,95.39948268695646,0.016641752651389563,94.91809105812754,0.02457743698585224,94.52514740217651,0.06129704531663838,94.23376484489296,1.0214152135571055,0.005617398678731534,1.226708989204863,0.8354598301429262,0.008927273342839956,1.0821758427076458,0.24661963602570464,0.014343438850643209,0.7435172789479806,-0.4425960745697426
2000-08-29,95.83010864257812,95.87942933668135,95.26785272980129,95.60323344970325,3561900,0.00020640143869443683,0.0032013741237313376,95.71140026970598,0.010295476971752704,95.54302467216368,0.01770373408440773,95.08391243711856,0.02091210080502437,94.68826755722671,0.0550609417649659,94.38579758752964,1.0189098223066544,0.005599858630849473,0.795146833945374,-0.7442950616480217,0.008899467978353162,0.7063949510447813,-0.8749450708276588,0.014106319008205236,0.48093067153281716,-0.8915145309573759
2000-08-30,94.91275024414062,95.64269656694944,94.91275024414062,95.52432689298044,3964800,-0.009572757575168955,-0.005991741529810524,95.3120752569233,-0.0033146722618101476,95.332933196156,0.011564226753785212,95.0527920383953,0.019711514619966897,94.71632789309095,0.03976669195513338,94.43598355482592,1.0072123290573702,0.006200597178090102,0.9208044962608575,-0.3342135273423187,0.00897291070464777,0.7886285889134907,-0.6259658041476506,0.014127039075136712,0.5377263808895197,-0.7883928725879054
2000-08-31,96.17534637451172,96.648825002817,95.26784567025992,95.36648705115685,4863100,0.013302703031187635,0.00380974692571745,95.7437108157175,0.006815509305054368,95.61373758894125,0.014357061970683871,95.25689282678009,0.03833836472288921,94.89870520326855,0.046361783222512276,94.60163715670076,1.0183085378672465,0.00661906836804433,1.1260825267447785,0.5307663055277834,0.009087092281360077,0.9674881205127601,-0.09625996150600696,0.01413222882678723,0.6638178913192887,-0.570181669839096
2000-09-01,96.27399444580078,96.9644841600637,95.95834200499488,96.74747310700964,3191200,0.0010257105901643193,0.004632007721897091,96.00885263075915,0.00826438290831133,95.83382320789443,0.018788549235966512,95.44182039387475,0.03455548504837935,95.07061635858508,0.041844778579526176,94.76090927947219,1.0172706027109601,0.006583949891878268,0.7432059490012413,-1.052442136517807,0.009067626403477294,0.6402473889802495,-1.0476822483450507,0.014063397060497747,0.4381300255742888,-0.9440647711667159
2000-09-05,95.50462341308594,96.08660779455381,95.2086991513226,95.87946081131949,3470800,-0.007991473057119003,0.0062359711147643715,95.75673802192254,-0.0031907815001880335,95.72408994295827,0.005191058845597674,95.45323912464042,0.013397870954710678,95.12486724039769,0.021308234254407532,94.8317391969592,1.0080798870716974,0.006518467088020925,0.8148603787405678,-0.7414712462555761,0.009130034210549759,0.6954468084111635,-0.8914779350224579,0.013936598500304053,0.4802701623444051,-0.8654602511884051
2000-09-06,94.41954803466797,95.92876145394338,94.39981975467745,95.44541859417545,4322200,-0.011361495806592514,-0.018256220601551854,95.08814302829526,-0.01471938859185884,95.28924264019484,-0.0045754547463918716,95.26529529009997,0.0027237573510334734,95.03670233968148,0.005884898875144318,94.79248289578861,0.9963361231449057,0.007045269814751866,1.0069061433109185,0.02812304997440361,0.009121835253469563,0.864185929336775,-0.39990056305903177,0.013323457394068868,0.6131267889277716,-0.6810384759879298
2000-09-07,95.22840118408203,95.37636327417539,94.58723212701084,94.85356388917887,4265500,0.008566585693855266,-0.01086059914453208,95.15827210618865,0.0033256958536074244,95.26896215482391,0.0,95.25858727082398,0.014928381708357863,95.06066469523155,0.023102764976014267,94.83399892324512,1.0037325331979088,0.006960908515942617,1.0068120019638205,0.028228577392076383,0.008869311804650698,0.8594167128393694,-0.4131790483774482,0.013332428311972844,0.609411336936749,-0.683222881364535
2000-09-08,94.57735443115234,95.01137649988102,94.27156615545712,94.8732785689219,3518200,-0.0068366867954778865,-0.00970915280114637,94.86781326867049,-0.016615400969149707,95.0384262469334,-0.009913134084007846,95.13472675452005,-0.0024968873398477642,95.00025091222165,0.021085956451367016,94.80955659066485,0.9958453100854554,0.007063567806819992,0.8370926602710522,-0.6615637106645973,0.00891713135510593,0.7158264684069834,-0.8274882539840432,0.013339295446916321,0.5080792720351331,-0.855509585958218
2000-09-11,94.43927001953125,95.44541223198082,93.86714993794227,94.53791141290866,3937500,-0.0014600155867291464,0.00020887607782271722,94.65354164410087,-0.019057321105570457,94.83870750446602,-0.010950435196082187,95.00828007543117,-0.0006268312855014502,94.93012830063535,0.01483962896828328,94.77429120293785,0.9936689322231903,0.0070314805611757444,0.9498743753445179,-0.2047410646898564,0.00891674147307144,0.8064543657769783,-0.5599421748844875,0.013209741117912838,0.575331186810219,-0.7371341947672045
2000-09-12,93.7487564086914,94.85353973337294,93.70929986138134,94.5378873548925,4769100,-0.007311721180151443,-0.015537851701724836,94.20114902639614,-0.018385151855946136,94.47539047254115,-0.02151727035371409,94.77927577238758,-0.013289531415517919,94.78245681414235,-0.005233602793284109,94.67662122253343,0.9866595206774497,0.00665488064493227,1.1260080204844638,0.5422264846816323,0.0089029529289595,0.979448242718985,-0.059378331222255346,0.013215631832805741,0.6998157928976081,-0.5185328143533738
2000-09-13,93.99542999267578,94.28149017420454,93.21616260161466,93.43317377380889,7691600,0.0026312197988953567,-0.006152894019679667,94.09828950953596,-0.004491845712250808,94.31540364591936,-0.0191451170815764,94.63675835789452,-0.00904674822185847,94.68407846145902,-0.0017803230589957808,94.61174586730888,0.9893429153948993,0.006683664200295001,1.771541692241962,2.7419221039758264,0.00875588221338241,1.5658003175056636,1.6120941674486708,0.013124462335517222,1.1341583311041132,0.23205142839758103
2000-09-14,94.46882629394531,94.65624486965639,93.53173341538994,94.61678832740142,3397100,0.005036375718547426,0.0003129659347000935,94.28355790174064,-0.007976348239517539,94.36654452859469,-0.004677179294177214,94.6062252553583,-0.007976348239517539,94.65717194051982,0.006832959497681923,94.59813447936949,0.9939902418801199,0.0067235159497157845,0.7989360376102709,-0.6996665278379268,0.008765418659368689,0.6988671430334782,-0.8497987021185303,0.013121235150684743,0.5059308355667694,-0.8486684898145548
2000-09-15,92.40206146240234,93.82606583425444,92.40206146240234,93.78651015725855,4085700,-0.02187774435888623,-0.014364936644260529,93.34280968207149,-0.02300014609029377,93.71171683986391,-0.039233390409804336,94.20546820209357,-0.03268527664215681,94.37528313075514,-0.025439604656554038,94.38898466822977,0.9734792807060109,0.007940631899612255,0.9789144177655105,-0.07478269213182961,0.00921836592575588,0.8377408861308435,-0.46268659624399244,0.01323699569645144,0.6120642130367565,-0.6620307238636362
